# Title: July 2021 - June 2022 Contiguous U.S. County Average Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
MS-069,Kemper County,Mississippi,64.8,1.6,115,63.2
MS-071,Lafayette County,Mississippi,63,1.2,110,61.8
MS-073,Lamar County,Mississippi,67.7,2.2,123,65.5
MS-075,Lauderdale County,Mississippi,65.7,2.2,120,63.5
MS-077,Lawrence County,Mississippi,67.5,2.3,123,65.1
MS-079,Leake County,Mississippi,64.2,1.1,106,63.1
MS-081,Lee County,Mississippi,64.2,2.4,125,61.8
MS-083,Leflore County,Mississippi,65.8,2.6,121,63.3
MS-085,Lincoln County,Mississippi,67.1,2.2,124,64.9
MS-087,Lowndes County,Mississippi,65.1,2.1,122,63
MS-089,Madison County,Mississippi,65.2,1,102,64.2
MS-091,Marion County,Mississippi,68,2.3,125,65.7
MS-093,Marshall County,Mississippi,62.3,1.4,112,60.9
MS-095,Monroe County,Mississippi,64.2,1.8,120,62.4
MS-097,Montgomery County,Mississippi,63.5,1.2,109,62.3
MS-099,Neshoba County,Mississippi,64.1,1.3,108,62.8
MS-101,Newton County,Mississippi,65.1,1.8,117,63.3
MS-103,Noxubee County,Mississippi,65.1,2,121,63.1
MS-105,Oktibbeha County,Mississippi,64.9,2.2,121,62.7
MS-107,Panola County,Mississippi,63.3,1.2,107,62.1
MS-109,Pearl River County,Mississippi,68.1,2.3,123,65.8
MS-111,Perry County,Mississippi,67.6,2,120,65.5
MS-113,Pike County,Mississippi,67.8,2.5,126,65.3
MS-115,Pontotoc County,Mississippi,63.8,2,122,61.7
MS-117,Prentiss County,Mississippi,62.9,2.2,125,60.7
MS-119,Quitman County,Mississippi,63.9,1.5,116,62.4
MS-121,Rankin County,Mississippi,65.7,1.5,115,64.1
MS-123,Scott County,Mississippi,64.9,1.5,115,63.4
MS-125,Sharkey County,Mississippi,66,1.9,118,64.1
MS-127,Simpson County,Mississippi,66.4,1.9,119,64.4
MS-129,Smith County,Mississippi,66,1.9,118,64.1
MS-131,Stone County,Mississippi,67.9,2.1,123,65.8
MS-133,Sunflower County,Mississippi,65,1.8,119,63.3
MS-135,Tallahatchie County,Mississippi,64.6,1.9,119,62.7
MS-137,Tate County,Mississippi,63,1.2,107,61.8
MS-139,Tippah County,Mississippi,62,1.7,118,60.3
MS-141,Tishomingo County,Mississippi,62.2,2.1,124,60.1
MS-143,Tunica County,Mississippi,63.4,1.4,115,62
MS-145,Union County,Mississippi,63.2,2,121,61.2
MS-147,Walthall County,Mississippi,67.9,2.4,125,65.4
MS-149,Warren County,Mississippi,66.5,1.8,118,64.7
MS-151,Washington County,Mississippi,65.2,1.6,115,63.7
MS-153,Wayne County,Mississippi,67,2.1,123,64.9
MS-155,Webster County,Mississippi,63.7,1.5,116,62.2
MS-157,Wilkinson County,Mississippi,67.5,1.5,117,65.9
MS-159,Winston County,Mississippi,64.1,1.7,116,62.4
MS-161,Yalobusha County,Mississippi,63.7,1.5,114,62.2
MS-163,Yazoo County,Mississippi,65.8,1.4,114,64.4
MO-001,Adair County,Missouri,53.3,2.2,115,51.1
MO-003,Andrew County,Missouri,53.9,1.6,110,52.3
MO-005,Atchison County,Missouri,53.6,2.1,113,51.5
MO-007,Audrain County,Missouri,54.8,1.6,112,53.2
MO-009,Barry County,Missouri,58.2,1.9,118,56.3
MO-011,Barton County,Missouri,58.2,1.4,113,56.8
MO-013,Bates County,Missouri,57.3,1.7,114,55.6
MO-015,Benton County,Missouri,56.8,1.9,114,55
MO-017,Bollinger County,Missouri,57,0.8,94,56.2
MO-019,Boone County,Missouri,56.3,2.2,120,54.1
MO-021,Buchanan County,Missouri,54.8,1.8,115,53
MO-023,Butler County,Missouri,59.1,1.1,106,58
MO-025,Caldwell County,Missouri,53.9,1.5,109,52.4
MO-027,Callaway County,Missouri,56.6,2.4,123,54.2
MO-029,Camden County,Missouri,58.2,2.8,124,55.4
MO-031,Cape Girardeau County,Missouri,57.8,1.6,115,56.2
MO-033,Carroll County,Missouri,55,1.6,109,53.3
MO-035,Carter County,Missouri,57.8,1.7,119,56.1
MO-037,Cass County,Missouri,56.9,2.6,123,54.3
MO-039,Cedar County,Missouri,58.6,2.4,123,56.3
MO-041,Chariton County,Missouri,55,1.8,111,53.3
MO-043,Christian County,Missouri,57.4,2,119,55.4
MO-045,Clark County,Missouri,52.8,1,99,51.7
MO-047,Clay County,Missouri,55.7,2.3,118,53.4
MO-049,Clinton County,Missouri,54.2,1.8,114,52.4
MO-051,Cole County,Missouri,57.8,2.6,124,55.1
MO-053,Cooper County,Missouri,56.6,2.4,120,54.1
MO-055,Crawford County,Missouri,56,1.8,117,54.2
MO-057,Dade County,Missouri,58.4,2.1,118,56.3
MO-059,Dallas County,Missouri,57.2,2,121,55.2
MO-061,Daviess County,Missouri,53.7,1.6,110,52.1
MO-063,DeKalb County,Missouri,53.5,1.5,107,52
MO-065,Dent County,Missouri,56.1,1.6,116,54.5
MO-067,Douglas County,Missouri,57.8,2.5,124,55.4
MO-069,Dunklin County,Missouri,60.6,1.5,115,59.1
MO-071,Franklin County,Missouri,56.4,2.1,119,54.4
MO-073,Gasconade County,Missouri,56.3,2,118,54.2
MO-075,Gentry County,Missouri,53.4,2,113,51.4
MO-077,Greene County,Missouri,57.4,2.1,120,55.3
MO-079,Grundy County,Missouri,53.6,1.5,109,52.1
MO-081,Harrison County,Missouri,53,2,112,51
MO-083,Henry County,Missouri,57.1,1.8,114,55.3
MO-085,Hickory County,Missouri,57.4,2,118,55.4
MO-087,Holt County,Missouri,54.3,1.8,112,52.4
MO-089,Howard County,Missouri,56,2.3,120,53.7
MO-091,Howell County,Missouri,58.9,3.5,126,55.5
MO-093,Iron County,Missouri,55.7,1.3,109,54.4
MO-095,Jackson County,Missouri,56.4,2.5,121,53.9
MO-097,Jasper County,Missouri,59,2,119,57
MO-099,Jefferson County,Missouri,57.6,2.5,124,55.1
MO-101,Johnson County,Missouri,56.6,2.5,122,54.1
MO-103,Knox County,Missouri,53,1.5,110,51.5
MO-105,Laclede County,Missouri,57.6,2.4,122,55.1
MO-107,Lafayette County,Missouri,55.8,2.2,116,53.6
MO-109,Lawrence County,Missouri,57.9,1.9,117,56
MO-111,Lewis County,Missouri,53.1,0.9,93,52.3
MO-113,Lincoln County,Missouri,55.7,2.1,118,53.6
MO-115,Linn County,Missouri,54,1.5,109,52.5
MO-117,Livingston County,Missouri,54.2,1.4,107,52.8
MO-119,McDonald County,Missouri,59.6,2.3,123,57.3
MO-121,Macon County,Missouri,54.1,2,115,52.1
MO-123,Madison County,Missouri,55.9,0.7,93,55.2
MO-125,Maries County,Missouri,57.5,2.4,122,55.1
MO-127,Marion County,Missouri,54,1.2,103,52.8
MO-129,Mercer County,Missouri,52.3,1.3,104,51
MO-131,Miller County,Missouri,58.3,3,124,55.3
MO-133,Mississippi County,Missouri,59.5,1.7,118,57.8
MO-135,Moniteau County,Missouri,57,2.5,121,54.5
MO-137,Monroe County,Missouri,54.1,1.3,106,52.9
MO-139,Montgomery County,Missouri,55.4,1.9,115,53.6
MO-141,Morgan County,Missouri,56.8,2.4,121,54.4
MO-143,New Madrid County,Missouri,59.8,1.3,113,58.5
MO-145,Newton County,Missouri,59.3,2.4,122,56.9
MO-147,Nodaway County,Missouri,53.1,2,114,51
MO-149,Oregon County,Missouri,59.1,3,124,56.1
MO-151,Osage County,Missouri,57.3,2.4,122,55
MO-153,Ozark County,Missouri,58.9,2.7,125,56.2
MO-155,Pemiscot County,Missouri,61,1.7,117,59.3
MO-157,Perry County,Missouri,57,1.6,115,55.4
MO-159,Pettis County,Missouri,56.2,2,115,54.2
MO-161,Phelps County,Missouri,57.2,2.1,121,55.1
MO-163,Pike County,Missouri,54.8,1.7,113,53.1
MO-165,Platte County,Missouri,56.1,2.6,122,53.5
MO-167,Polk County,Missouri,57.9,2.4,122,55.5
MO-169,Pulaski County,Missouri,58.1,2.8,124,55.3
MO-171,Putnam County,Missouri,52,1.1,103,50.9
MO-173,Ralls County,Missouri,54.4,1.5,109,53
MO-175,Randolph County,Missouri,54.8,1.8,114,53
MO-177,Ray County,Missouri,55,1.9,114,53.1
MO-179,Reynolds County,Missouri,56.2,1.4,111,54.8
MO-181,Ripley County,Missouri,58.9,1.7,120,57.2
MO-183,St. Charles County,Missouri,57.1,2.5,122,54.7
MO-185,St. Clair County,Missouri,57.8,1.7,115,56
MO-186,Ste. Genevieve County,Missouri,56.8,1.6,114,55.2
MO-187,St. Francois County,Missouri,56.2,1.6,115,54.6
MO-189,St. Louis County,Missouri,57.6,2.4,123,55.2
MO-195,Saline County,Missouri,55.9,2.1,118,53.8
MO-197,Schuyler County,Missouri,52.5,1.8,111,50.8
MO-199,Scotland County,Missouri,52.6,1.6,109,51.1
MO-201,Scott County,Missouri,59.1,1.8,117,57.3
MO-203,Shannon County,Missouri,57.8,2.5,124,55.3
MO-205,Shelby County,Missouri,53.3,1.2,102,52.2
MO-207,Stoddard County,Missouri,59,1,104,57.9
MO-209,Stone County,Missouri,58.2,1.8,119,56.4
MO-211,Sullivan County,Missouri,52.9,1.3,107,51.5
MO-213,Taney County,Missouri,58.9,2.4,124,56.6
MO-215,Texas County,Missouri,57.2,2.3,122,54.9
MO-217,Vernon County,Missouri,57.8,1.3,113,56.5
MO-219,Warren County,Missouri,56.1,2.3,119,53.8
MO-221,Washington County,Missouri,56.3,2,122,54.3
MO-223,Wayne County,Missouri,57.1,0.8,92,56.4
MO-225,Webster County,Missouri,56.6,2.1,121,54.5
MO-227,Worth County,Missouri,52.7,2.2,112,50.4
MO-229,Wright County,Missouri,57,2.2,123,54.8
MO-510,St. Louis City,Missouri,57.8,2.3,121,55.5
MT-001,Beaverhead County,Montana,38.9,2.1,117,36.8
MT-003,Big Horn County,Montana,45.9,1.9,108,44
MT-005,Blaine County,Montana,43.4,2.2,105,41.2
MT-007,Broadwater County,Montana,43.6,1.9,111,41.7
MT-009,Carbon County,Montana,43.8,2.5,116,41.3
MT-011,Carter County,Montana,45.6,2.8,119,42.8
MT-013,Cascade County,Montana,43.8,1.6,103,42.2
MT-015,Chouteau County,Montana,44.9,2.1,108,42.8
MT-017,Custer County,Montana,46.4,2.4,110,44
MT-019,Daniels County,Montana,40.1,2,101,38.1
MT-021,Dawson County,Montana,44.4,2.3,108,42.1
MT-023,Deer Lodge County,Montana,39,2.2,117,36.8
MT-025,Fallon County,Montana,44.8,2.2,110,42.6
MT-027,Fergus County,Montana,44.7,1.7,104,43
MT-029,Flathead County,Montana,40.7,1.9,107,38.8
MT-031,Gallatin County,Montana,40.6,1.9,113,38.6
MT-033,Garfield County,Montana,45.6,2.6,112,43
MT-035,Glacier County,Montana,40.4,2.4,108,38
MT-037,Golden Valley County,Montana,44.9,1.4,102,43.5
MT-039,Granite County,Montana,40,2.1,113,37.9
MT-041,Hill County,Montana,42.5,2.2,100,40.3
MT-043,Jefferson County,Montana,42,2.3,114,39.7
MT-045,Judith Basin County,Montana,42.5,1.8,106,40.7
MT-047,Lake County,Montana,44.2,1.9,112,42.3
MT-049,Lewis and Clark County,Montana,41.8,2.1,109,39.7
MT-051,Liberty County,Montana,42.6,2.1,102,40.5
MT-053,Lincoln County,Montana,42,1.7,102,40.3
MT-055,McCone County,Montana,44.1,2.5,105,41.7
MT-057,Madison County,Montana,40.5,1.9,112,38.6
MT-059,Meagher County,Montana,40.5,2,111,38.5
MT-061,Mineral County,Montana,42.3,1.1,98,41.2
MT-063,Missoula County,Montana,41.9,1.6,107,40.3
MT-065,Musselshell County,Montana,46.2,1.5,99,44.7
MT-067,Park County,Montana,40,2.2,115,37.8
MT-069,Petroleum County,Montana,46.6,1.7,104,44.8
MT-071,Phillips County,Montana,44,2.1,102,41.9
MT-073,Pondera County,Montana,42.6,2.3,107,40.3
MT-075,Powder River County,Montana,46.7,2.4,113,44.3
MT-077,Powell County,Montana,40.3,2,108,38.3
MT-079,Prairie County,Montana,45.3,2.3,111,43
MT-081,Ravalli County,Montana,41.1,1.8,115,39.3
MT-083,Richland County,Montana,43.3,2.1,104,41.2
MT-085,Roosevelt County,Montana,42.2,2.1,101,40.1
MT-087,Rosebud County,Montana,45.7,1.7,98,44
MT-089,Sanders County,Montana,42.9,0.9,87,42
MT-091,Sheridan County,Montana,40.8,2.1,102,38.7
MT-093,Silver Bow County,Montana,40.7,2.4,118,38.3
MT-095,Stillwater County,Montana,44,1.4,104,42.6
MT-097,Sweet Grass County,Montana,43.5,1.9,111,41.6
MT-099,Teton County,Montana,42.5,2.1,107,40.4
MT-101,Toole County,Montana,43.1,2.5,108,40.6
MT-103,Treasure County,Montana,46.1,1.5,93,44.6
MT-105,Valley County,Montana,42.3,2.2,101,40.1
MT-107,Wheatland County,Montana,43.3,1.5,104,41.8
MT-109,Wibaux County,Montana,44.4,2.1,107,42.3
MT-111,Yellowstone County,Montana,47,1.6,105,45.3
NE-001,Adams County,Nebraska,52.9,2.8,122,50.1
NE-003,Antelope County,Nebraska,50.1,2.3,115,47.8
NE-005,Arthur County,Nebraska,50.5,3.2,123,47.3
NE-007,Banner County,Nebraska,49.6,3,126,46.6
NE-009,Blaine County,Nebraska,50.9,2.7,123,48.2
NE-011,Boone County,Nebraska,50.9,3,121,47.9
NE-013,Box Butte County,Nebraska,49,2.9,124,46.1
NE-015,Boyd County,Nebraska,50.1,2.3,115,47.8
NE-017,Brown County,Nebraska,50.5,2.9,123,47.6
NE-019,Buffalo County,Nebraska,52.1,2.8,121,49.3
NE-021,Burt County,Nebraska,51.5,2.9,119,48.5
NE-023,Butler County,Nebraska,51.7,2.3,115,49.4
NE-025,Cass County,Nebraska,52.9,2.3,116,50.6
NE-027,Cedar County,Nebraska,49.7,2.4,116,47.2
NE-029,Chase County,Nebraska,52.8,3.1,124,49.8
NE-031,Cherry County,Nebraska,50,3.4,123,46.6
NE-033,Cheyenne County,Nebraska,50.4,2.8,122,47.6
NE-035,Clay County,Nebraska,53,2.7,120,50.3
NE-037,Colfax County,Nebraska,52.2,3.4,123,48.8
NE-039,Cuming County,Nebraska,51,2.8,117,48.3
NE-041,Custer County,Nebraska,51,2.9,122,48.1
NE-043,Dakota County,Nebraska,50.2,2.5,115,47.7
NE-045,Dawes County,Nebraska,49.8,3.2,124,46.6
NE-047,Dawson County,Nebraska,51.9,2.3,120,49.5
NE-049,Deuel County,Nebraska,51.3,2.6,122,48.7
NE-051,Dixon County,Nebraska,49.6,2.2,114,47.5
NE-053,Dodge County,Nebraska,52.2,3.1,123,49.1
NE-055,Douglas County,Nebraska,52.9,3,122,49.9
NE-057,Dundy County,Nebraska,53.1,2.5,120,50.6
NE-059,Fillmore County,Nebraska,53.1,2.5,118,50.6
NE-061,Franklin County,Nebraska,53.7,2.7,121,51
NE-063,Frontier County,Nebraska,52.7,2.6,122,50.1
NE-065,Furnas County,Nebraska,53.2,2.1,116,51.2
NE-067,Gage County,Nebraska,53.5,2.2,114,51.3
NE-069,Garden County,Nebraska,50.3,3.1,124,47.2
NE-071,Garfield County,Nebraska,50,2.7,116,47.3
NE-073,Gosper County,Nebraska,52.3,2,116,50.3
NE-075,Grant County,Nebraska,49.3,2.9,121,46.4
NE-077,Greeley County,Nebraska,50.8,2.7,120,48.1
NE-079,Hall County,Nebraska,52.8,3.1,124,49.6
NE-081,Hamilton County,Nebraska,53,3.1,123,49.9
NE-083,Harlan County,Nebraska,53.6,2.4,119,51.2
NE-085,Hayes County,Nebraska,52.5,2.6,119,49.9
NE-087,Hitchcock County,Nebraska,53.3,2.3,119,51
NE-089,Holt County,Nebraska,49.8,2.5,116,47.3
NE-091,Hooker County,Nebraska,49.3,2.1,116,47.3
NE-093,Howard County,Nebraska,52,2.9,122,49.1
NE-095,Jefferson County,Nebraska,53.9,2.7,118,51.2
NE-097,Johnson County,Nebraska,53.2,1.9,113,51.3
NE-099,Kearney County,Nebraska,52.6,2.6,121,50
NE-101,Keith County,Nebraska,51.7,2.7,120,48.9
NE-103,Keya Paha County,Nebraska,50.1,2.9,121,47.2
NE-105,Kimball County,Nebraska,49,2.9,125,46.2
NE-107,Knox County,Nebraska,50.1,2.4,115,47.7
NE-109,Lancaster County,Nebraska,53.1,2.6,118,50.6
NE-111,Lincoln County,Nebraska,51.6,2.6,123,49
NE-113,Logan County,Nebraska,50.7,2.6,120,48.1
NE-115,Loup County,Nebraska,50.3,2.7,121,47.5
NE-117,McPherson County,Nebraska,50.3,2.5,121,47.8
NE-119,Madison County,Nebraska,51,2.9,121,48.1
NE-121,Merrick County,Nebraska,52.7,3.2,123,49.6
NE-123,Morrill County,Nebraska,50.4,3.2,124,47.3
NE-125,Nance County,Nebraska,51.9,3,120,48.9
NE-127,Nemaha County,Nebraska,53.9,2.1,115,51.7
NE-129,Nuckolls County,Nebraska,53.5,2.6,119,50.9
NE-131,Otoe County,Nebraska,53.1,2,112,51.1
NE-133,Pawnee County,Nebraska,53.7,2,113,51.7
NE-135,Perkins County,Nebraska,51.9,2.8,122,49.1
NE-137,Phelps County,Nebraska,52.4,2.3,119,50.1
NE-139,Pierce County,Nebraska,50.1,2.5,117,47.6
NE-141,Platte County,Nebraska,51.7,3.1,120,48.6
NE-143,Polk County,Nebraska,52.1,2.6,116,49.6
NE-145,Red Willow County,Nebraska,53.6,2.7,122,50.9
NE-147,Richardson County,Nebraska,54.4,2.3,117,52.1
NE-149,Rock County,Nebraska,49.8,2.7,122,47.1
NE-151,Saline County,Nebraska,53.3,2.5,118,50.8
NE-153,Sarpy County,Nebraska,53,2.7,120,50.3
NE-155,Saunders County,Nebraska,52.7,2.9,122,49.8
NE-157,Scotts Bluff County,Nebraska,50.5,3.1,126,47.4
NE-159,Seward County,Nebraska,52.3,2.2,115,50.2
NE-161,Sheridan County,Nebraska,49.1,3.3,124,45.8
NE-163,Sherman County,Nebraska,51.4,2.8,121,48.6
NE-165,Sioux County,Nebraska,48,2.6,120,45.3
NE-167,Stanton County,Nebraska,51.4,3.1,121,48.2
NE-169,Thayer County,Nebraska,53.8,2.7,118,51.1
NE-171,Thomas County,Nebraska,50.4,2.2,118,48.2
NE-173,Thurston County,Nebraska,50.5,2.6,115,47.9
NE-175,Valley County,Nebraska,50.5,2.7,118,47.9
NE-177,Washington County,Nebraska,52.4,3,123,49.4
NE-179,Wayne County,Nebraska,50.1,2.5,117,47.6
NE-181,Webster County,Nebraska,53.4,2.5,119,50.9
NE-183,Wheeler County,Nebraska,50.7,3.1,122,47.6
NE-185,York County,Nebraska,52.5,2.2,115,50.2
NV-001,Churchill County,Nevada,52.5,2.1,117,50.5
NV-003,Clark County,Nevada,65.8,2.6,121,63.1
NV-005,Douglas County,Nevada,50.4,2.5,125,47.8
NV-007,Elko County,Nevada,46.3,1.9,116,44.4
NV-009,Esmeralda County,Nevada,54.6,3.6,125,51
NV-011,Eureka County,Nevada,47.5,2.3,119,45.2
NV-013,Humboldt County,Nevada,50.3,2.2,119,48.1
NV-015,Lander County,Nevada,49.6,2.6,121,47.1
NV-017,Lincoln County,Nevada,56.5,2.6,122,53.9
NV-019,Lyon County,Nevada,52.5,2.5,123,50
NV-021,Mineral County,Nevada,52.1,3.2,125,48.9
NV-023,Nye County,Nevada,53.5,3,122,50.5
NV-027,Pershing County,Nevada,51.9,2,119,49.9
NV-029,Storey County,Nevada,52,2.7,124,49.4
NV-031,Washoe County,Nevada,50.4,2.3,121,48.1
NV-033,White Pine County,Nevada,47.5,2.5,122,45
NV-510,Carson City,Nevada,51.7,2.9,125,48.8
NH-001,Belknap County,New Hampshire,46.6,2.7,116,43.9
NH-003,Carroll County,New Hampshire,45.1,2.9,118,42.2
NH-005,Cheshire County,New Hampshire,47,3.2,120,43.9
NH-007,Coos County,New Hampshire,41.3,2.8,117,38.5
NH-009,Grafton County,New Hampshire,43.8,3,121,40.8
NH-011,Hillsborough County,New Hampshire,48.6,3.4,124,45.2
NH-013,Merrimack County,New Hampshire,47.2,3.1,123,44.1
NH-015,Rockingham County,New Hampshire,49.3,3.1,121,46.2
NH-017,Strafford County,New Hampshire,47.4,2.3,115,45.1
NH-019,Sullivan County,New Hampshire,45.6,3.2,122,42.4
NJ-001,Atlantic County,New Jersey,56.2,3.5,122,52.7
NJ-003,Bergen County,New Jersey,54.3,3.3,119,51
NJ-005,Burlington County,New Jersey,56.3,3.4,124,52.9
NJ-007,Camden County,New Jersey,56.8,3.5,124,53.3
NJ-009,Cape May County,New Jersey,56.6,3.4,122,53.1
NJ-011,Cumberland County,New Jersey,56.3,3.2,120,53.1
NJ-013,Essex County,New Jersey,54.9,3.6,122,51.3
NJ-015,Gloucester County,New Jersey,56.8,3.3,124,53.5
NJ-017,Hudson County,New Jersey,56.2,3.4,119,52.7
NJ-019,Hunterdon County,New Jersey,53.1,3.6,120,49.6
NJ-021,Mercer County,New Jersey,55.1,3.3,120,51.8
NJ-023,Middlesex County,New Jersey,55.8,3.9,124,51.9
NJ-025,Monmouth County,New Jersey,55.9,3.8,122,52
NJ-027,Morris County,New Jersey,52.3,3.3,120,49
NJ-029,Ocean County,New Jersey,55.8,3.6,122,52.3
NJ-031,Passaic County,New Jersey,52.4,3.2,119,49.2
NJ-033,Salem County,New Jersey,56.5,2.9,119,53.6
NJ-035,Somerset County,New Jersey,54.4,3.7,124,50.7
NJ-037,Sussex County,New Jersey,50.5,2.8,120,47.7
NJ-039,Union County,New Jersey,55.6,3.8,123,51.8
NJ-041,Warren County,New Jersey,51.6,3.3,121,48.3
NM-001,Bernalillo County,New Mexico,55.1,2.9,125,52.2
NM-003,Catron County,New Mexico,49.9,2.2,119,47.7
NM-005,Chaves County,New Mexico,61.4,3.6,126,57.8
NM-006,Cibola County,New Mexico,50.2,1.9,117,48.3
NM-007,Colfax County,New Mexico,48.9,2.3,121,46.6
NM-009,Curry County,New Mexico,58.8,3.3,126,55.4
NM-011,De Baca County,New Mexico,60.6,4.1,126,56.5
NM-013,Dona Ana County,New Mexico,62.8,2.7,122,60.1
NM-015,Eddy County,New Mexico,63.2,2.7,119,60.5
NM-017,Grant County,New Mexico,57.3,2.4,121,54.9
NM-019,Guadalupe County,New Mexico,57.2,3.1,125,54.1
NM-021,Harding County,New Mexico,55.8,2.5,120,53.3
NM-023,Hidalgo County,New Mexico,60.7,1.8,110,59
NM-025,Lea County,New Mexico,62.1,2.7,120,59.4
NM-027,Lincoln County,New Mexico,56.3,3,123,53.3
NM-028,Los Alamos County,New Mexico,49.2,3,127,46.2
NM-029,Luna County,New Mexico,62,2.2,120,59.8
NM-031,McKinley County,New Mexico,50.9,2.6,125,48.3
NM-033,Mora County,New Mexico,50.3,3.4,128,46.9
NM-035,Otero County,New Mexico,59.1,2.6,120,56.5
NM-037,Quay County,New Mexico,59.2,2.8,123,56.4
NM-039,Rio Arriba County,New Mexico,47.4,2.9,126,44.6
NM-041,Roosevelt County,New Mexico,59.4,3,122,56.4
NM-043,Sandoval County,New Mexico,51.8,2.7,125,49.2
NM-045,San Juan County,New Mexico,53.3,2.9,125,50.4
NM-047,San Miguel County,New Mexico,54.7,2.8,125,51.9
NM-049,Santa Fe County,New Mexico,51,2.5,122,48.5
NM-051,Sierra County,New Mexico,59,2.4,123,56.6
NM-053,Socorro County,New Mexico,55.7,2.7,123,53
NM-055,Taos County,New Mexico,45.7,3.6,128,42.1
NM-057,Torrance County,New Mexico,52.4,2.9,121,49.6
NM-059,Union County,New Mexico,53.5,2,115,51.5
NM-061,Valencia County,New Mexico,56.8,2.8,122,54
NY-001,Albany County,New York,48.9,2.5,120,46.4
NY-003,Allegany County,New York,47.5,2.7,120,44.8
NY-005,Bronx County,New York,56,3.3,119,52.6
NY-007,Broome County,New York,47.5,1.8,111,45.7
NY-009,Cattaraugus County,New York,47.7,3,124,44.7
NY-011,Cayuga County,New York,48.2,2.1,115,46.1
NY-013,Chautauqua County,New York,49,3.1,126,45.9
NY-015,Chemung County,New York,48.3,2.3,117,45.9
NY-017,Chenango County,New York,46.1,1.7,109,44.4
NY-019,Clinton County,New York,44.3,2.5,116,41.8
NY-021,Columbia County,New York,49.9,2.8,120,47.1
NY-023,Cortland County,New York,46,1.8,108,44.2
NY-025,Delaware County,New York,45.9,2.1,116,43.8
NY-027,Dutchess County,New York,51.1,3.3,121,47.8
NY-029,Erie County,New York,49.4,3.2,122,46.2
NY-031,Essex County,New York,42.4,1.9,110,40.4
NY-033,Franklin County,New York,42.9,2.6,116,40.3
NY-035,Fulton County,New York,45.8,2.1,115,43.7
NY-037,Genesee County,New York,48.6,2.6,116,46.1
NY-039,Greene County,New York,47.5,2.5,116,45
NY-041,Hamilton County,New York,41.8,2,111,39.8
NY-043,Herkimer County,New York,43.7,1.9,111,41.8
NY-045,Jefferson County,New York,46.1,2.5,112,43.6
NY-047,Kings County,New York,56.4,3.3,120,53.1
NY-049,Lewis County,New York,43.8,2.5,117,41.3
NY-051,Livingston County,New York,49.1,2.7,120,46.3
NY-053,Madison County,New York,46.3,2.2,112,44.2
NY-055,Monroe County,New York,49.5,2.6,117,46.9
NY-057,Montgomery County,New York,47.9,2,115,45.9
NY-059,Nassau County,New York,55.3,3.3,120,51.9
NY-061,New York County,New York,56.3,3.4,120,52.9
NY-063,Niagara County,New York,49.6,2.6,117,47
NY-065,Oneida County,New York,46.1,2.1,112,44
NY-067,Onondaga County,New York,48.3,2.6,117,45.7
NY-069,Ontario County,New York,48.8,2.5,117,46.3
NY-071,Orange County,New York,50.8,2.9,120,47.9
NY-073,Orleans County,New York,49.3,2.6,119,46.6
NY-075,Oswego County,New York,47.7,2.7,119,45
NY-077,Otsego County,New York,45.5,1.5,105,44
NY-079,Putnam County,New York,51.8,3.5,125,48.3
NY-081,Queens County,New York,55.9,3.2,120,52.7
NY-083,Rensselaer County,New York,48.8,3.1,122,45.7
NY-085,Richmond County,New York,56.5,3.7,123,52.8
NY-087,Rockland County,New York,53.1,3.4,120,49.7
NY-089,St. Lawrence County,New York,44.5,2.6,114,41.9
NY-091,Saratoga County,New York,47.6,2.7,120,44.9
NY-093,Schenectady County,New York,48.5,2.5,119,46
NY-095,Schoharie County,New York,46.5,2,116,44.5
NY-097,Schuyler County,New York,47.9,2.3,117,45.6
NY-099,Seneca County,New York,49,2,113,47
NY-101,Steuben County,New York,47.6,2.4,118,45.2
NY-103,Suffolk County,New York,53.7,3.4,122,50.4
NY-105,Sullivan County,New York,47.7,2.5,118,45.2
NY-107,Tioga County,New York,47.9,2,117,45.9
NY-109,Tompkins County,New York,47.5,1.9,113,45.6
NY-111,Ulster County,New York,48.9,2.8,120,46
NY-113,Warren County,New York,44.6,2.3,113,42.3
NY-115,Washington County,New York,47.2,2.6,117,44.5
NY-117,Wayne County,New York,48.6,1.9,110,46.7
NY-119,Westchester County,New York,53.5,3.5,122,50
NY-121,Wyoming County,New York,47.5,2.8,119,44.7
NY-123,Yates County,New York,48.7,2.5,117,46.2
NC-001,Alamance County,North Carolina,60.4,2.2,122,58.2
NC-003,Alexander County,North Carolina,59.2,2.1,124,57.1
NC-005,Alleghany County,North Carolina,53.3,2.4,121,50.9
NC-007,Anson County,North Carolina,63.3,2.5,123,60.8
NC-009,Ashe County,North Carolina,51.9,2,121,49.9
NC-011,Avery County,North Carolina,51.5,2.4,123,49.2
NC-013,Beaufort County,North Carolina,62.9,1.9,121,61
NC-015,Bertie County,North Carolina,61.9,2.5,121,59.4
NC-017,Bladen County,North Carolina,63.8,2.1,121,61.7
NC-019,Brunswick County,North Carolina,64.7,2.2,121,62.5
NC-021,Buncombe County,North Carolina,55.4,2.2,122,53.2
NC-023,Burke County,North Carolina,59,2.2,123,56.8
NC-025,Cabarrus County,North Carolina,61.5,2.1,122,59.4
NC-027,Caldwell County,North Carolina,58.6,2.1,124,56.4
